timestamp,value
2021-01-01 05:51:40,76
2021-01-01 05:51:41,30
2021-01-01 05:51:42,24
2021-01-01 05:51:43,73
2021-01-01 05:51:44,23
2021-01-01 05:51:45,64
2021-01-01 05:51:46,24
2021-01-01 05:51:47,27
2021-01-01 05:51:48,35
2021-01-01 05:51:49,81
2021-01-01 05:51:50,5
2021-01-01 05:51:51,65
2021-01-01 05:51:52,66
2021-01-01 05:51:53,71
2021-01-01 05:51:54,94
2021-01-01 05:51:55,47
2021-01-01 05:51:56,82
2021-01-01 05:51:57,69
2021-01-01 05:51:58,77
2021-01-01 05:51:59,66
2021-01-01 05:52:00,47
2021-01-01 05:52:01,64
2021-01-01 05:52:02,43
2021-01-01 05:52:03,93
2021-01-01 05:52:04,62
2021-01-01 05:52:05,45
2021-01-01 05:52:06,18
2021-01-01 05:52:07,63
2021-01-01 05:52:08,82
2021-01-01 05:52:09,72
2021-01-01 05:52:10,70
2021-01-01 05:52:11,49
2021-01-01 05:52:12,62
2021-01-01 05:52:13,40
2021-01-01 05:52:14,6
2021-01-01 05:52:15,8
2021-01-01 05:52:16,3
2021-01-01 05:52:17,88
2021-01-01 05:52:18,48
2021-01-01 05:52:19,75
2021-01-01 05:52:20,5
2021-01-01 05:52:21,81
2021-01-01 05:52:22,20
2021-01-01 05:52:23,14
2021-01-01 05:52:24,66
2021-01-01 05:52:25,65
2021-01-01 05:52:26,55
2021-01-01 05:52:27,67
2021-01-01 05:52:28,31
2021-01-01 05:52:29,65
2021-01-01 05:52:30,28
2021-01-01 05:52:31,65
2021-01-01 05:52:32,33
2021-01-01 05:52:33,26
2021-01-01 05:52:34,59
2021-01-01 05:52:35,38
2021-01-01 05:52:36,43
2021-01-01 05:52:37,81
2021-01-01 05:52:38,35
2021-01-01 05:52:39,18
2021-01-01 05:52:40,90
2021-01-01 05:52:41,44
2021-01-01 05:52:42,83
2021-01-01 05:52:43,20
2021-01-01 05:52:44,22
2021-01-01 05:52:45,93
2021-01-01 05:52:46,88
2021-01-01 05:52:47,94
2021-01-01 05:52:48,26
2021-01-01 05:52:49,97
2021-01-01 05:52:50,71
2021-01-01 05:52:51,18
2021-01-01 05:52:52,40
2021-01-01 05:52:53,25
2021-01-01 05:52:54,27
2021-01-01 05:52:55,63
2021-01-01 05:52:56,67
2021-01-01 05:52:57,94
2021-01-01 05:52:58,79
2021-01-01 05:52:59,50
2021-01-01 05:53:00,73
2021-01-01 05:53:01,47
2021-01-01 05:53:02,9
2021-01-01 05:53:03,72
2021-01-01 05:53:04,38
2021-01-01 05:53:05,99
2021-01-01 05:53:06,99
2021-01-01 05:53:07,18
2021-01-01 05:53:08,63
2021-01-01 05:53:09,18
2021-01-01 05:53:10,75
2021-01-01 05:53:11,61
2021-01-01 05:53:12,12
2021-01-01 05:53:13,24
2021-01-01 05:53:14,99
2021-01-01 05:53:15,88
2021-01-01 05:53:16,91
2021-01-01 05:53:17,41
2021-01-01 05:53:18,38
2021-01-01 05:53:19,29
2021-01-01 05:53:20,4
2021-01-01 05:53:21,80
2021-01-01 05:53:22,17
2021-01-01 05:53:23,20
2021-01-01 05:53:24,85
2021-01-01 05:53:25,49
2021-01-01 05:53:26,5
2021-01-01 05:53:27,49
2021-01-01 05:53:28,79
2021-01-01 05:53:29,65
2021-01-01 05:53:30,0
2021-01-01 05:53:31,56
2021-01-01 05:53:32,29
2021-01-01 05:53:33,57
2021-01-01 05:53:34,51
2021-01-01 05:53:35,36
2021-01-01 05:53:36,47
2021-01-01 05:53:37,86
2021-01-01 05:53:38,0
2021-01-01 05:53:39,18
2021-01-01 05:53:40,45
2021-01-01 05:53:41,66
2021-01-01 05:53:42,1
2021-01-01 05:53:43,55
2021-01-01 05:53:44,16
2021-01-01 05:53:45,91
2021-01-01 05:53:46,81
2021-01-01 05:53:47,96
2021-01-01 05:53:48,78
2021-01-01 05:53:49,21
2021-01-01 05:53:50,26
2021-01-01 05:53:51,54
2021-01-01 05:53:52,31
2021-01-01 05:53:53,59
2021-01-01 05:53:54,82
2021-01-01 05:53:55,27
2021-01-01 05:53:56,27
2021-01-01 05:53:57,73
2021-01-01 05:53:58,83
2021-01-01 05:53:59,24
2021-01-01 05:54:00,84
2021-01-01 05:54:01,77
2021-01-01 05:54:02,85
2021-01-01 05:54:03,25
2021-01-01 05:54:04,74
2021-01-01 05:54:05,70
2021-01-01 05:54:06,16
2021-01-01 05:54:07,81
2021-01-01 05:54:08,6
2021-01-01 05:54:09,55
2021-01-01 05:54:10,63
2021-01-01 05:54:11,19
2021-01-01 05:54:12,37
2021-01-01 05:54:13,74
2021-01-01 05:54:14,57
2021-01-01 05:54:15,15
2021-01-01 05:54:16,50
2021-01-01 05:54:17,26
2021-01-01 05:54:18,50
2021-01-01 05:54:19,74
2021-01-01 05:54:20,15
2021-01-01 05:54:21,86
2021-01-01 05:54:22,59
2021-01-01 05:54:23,75
2021-01-01 05:54:24,39
2021-01-01 05:54:25,66
2021-01-01 05:54:26,1
2021-01-01 05:54:27,47
2021-01-01 05:54:28,51
2021-01-01 05:54:29,23
2021-01-01 05:54:30,92
2021-01-01 05:54:31,97
2021-01-01 05:54:32,83
2021-01-01 05:54:33,81
2021-01-01 05:54:34,77
2021-01-01 05:54:35,81
2021-01-01 05:54:36,1
2021-01-01 05:54:37,64
2021-01-01 05:54:38,19
2021-01-01 05:54:39,33
2021-01-01 05:54:40,40
2021-01-01 05:54:41,40
2021-01-01 05:54:42,74
2021-01-01 05:54:43,90
2021-01-01 05:54:44,22
2021-01-01 05:54:45,37
2021-01-01 05:54:46,43
2021-01-01 05:54:47,66
2021-01-01 05:54:48,61
2021-01-01 05:54:49,11
2021-01-01 05:54:50,29
2021-01-01 05:54:51,94
2021-01-01 05:54:52,86
2021-01-01 05:54:53,64
2021-01-01 05:54:54,40
2021-01-01 05:54:55,19
2021-01-01 05:54:56,5
2021-01-01 05:54:57,74
2021-01-01 05:54:58,98
2021-01-01 05:54:59,3
2021-01-01 05:55:00,92
2021-01-01 05:55:01,9
2021-01-01 05:55:02,50
2021-01-01 05:55:03,92
2021-01-01 05:55:04,37
2021-01-01 05:55:05,0
2021-01-01 05:55:06,7
2021-01-01 05:55:07,80
2021-01-01 05:55:08,82
2021-01-01 05:55:09,62
2021-01-01 05:55:10,32
2021-01-01 05:55:11,14
2021-01-01 05:55:12,30
2021-01-01 05:55:13,20
2021-01-01 05:55:14,2
2021-01-01 05:55:15,65
2021-01-01 05:55:16,34
2021-01-01 05:55:17,40
2021-01-01 05:55:18,58
2021-01-01 05:55:19,15
2021-01-01 05:55:20,55
2021-01-01 05:55:21,44
2021-01-01 05:55:22,58
2021-01-01 05:55:23,49
2021-01-01 05:55:24,84
2021-01-01 05:55:25,11
2021-01-01 05:55:26,91
2021-01-01 05:55:27,11
2021-01-01 05:55:28,32
2021-01-01 05:55:29,83
2021-01-01 05:55:30,48
2021-01-01 05:55:31,20
2021-01-01 05:55:32,59
2021-01-01 05:55:33,51
2021-01-01 05:55:34,53
2021-01-01 05:55:35,38
2021-01-01 05:55:36,48
2021-01-01 05:55:37,63
2021-01-01 05:55:38,99
2021-01-01 05:55:39,85
2021-01-01 05:55:40,25
2021-01-01 05:55:41,70
2021-01-01 05:55:42,6
2021-01-01 05:55:43,71
2021-01-01 05:55:44,61
2021-01-01 05:55:45,89
2021-01-01 05:55:46,87
2021-01-01 05:55:47,23
2021-01-01 05:55:48,39
2021-01-01 05:55:49,75
2021-01-01 05:55:50,46
2021-01-01 05:55:51,7
2021-01-01 05:55:52,53
2021-01-01 05:55:53,8
2021-01-01 05:55:54,2
2021-01-01 05:55:55,53
2021-01-01 05:55:56,20
2021-01-01 05:55:57,94
2021-01-01 05:55:58,47
2021-01-01 05:55:59,46
2021-01-01 05:56:00,87
2021-01-01 05:56:01,67
2021-01-01 05:56:02,83
2021-01-01 05:56:03,62
2021-01-01 05:56:04,15
2021-01-01 05:56:05,73
2021-01-01 05:56:06,89
2021-01-01 05:56:07,92
2021-01-01 05:56:08,4
2021-01-01 05:56:09,10
2021-01-01 05:56:10,28
2021-01-01 05:56:11,78
2021-01-01 05:56:12,69
2021-01-01 05:56:13,47
2021-01-01 05:56:14,14
2021-01-01 05:56:15,83
2021-01-01 05:56:16,33
2021-01-01 05:56:17,59
2021-01-01 05:56:18,61
2021-01-01 05:56:19,1
2021-01-01 05:56:20,79
2021-01-01 05:56:21,18
2021-01-01 05:56:22,97
2021-01-01 05:56:23,48
2021-01-01 05:56:24,77
2021-01-01 05:56:25,87
2021-01-01 05:56:26,27
2021-01-01 05:56:27,47
2021-01-01 05:56:28,95
2021-01-01 05:56:29,36
2021-01-01 05:56:30,73
2021-01-01 05:56:31,48
2021-01-01 05:56:32,47
2021-01-01 05:56:33,72
2021-01-01 05:56:34,87
2021-01-01 05:56:35,99
2021-01-01 05:56:36,28
2021-01-01 05:56:37,59
2021-01-01 05:56:38,28
2021-01-01 05:56:39,57
2021-01-01 05:56:40,47
2021-01-01 05:56:41,22
2021-01-01 05:56:42,26
2021-01-01 05:56:43,94
2021-01-01 05:56:44,6
2021-01-01 05:56:45,48
2021-01-01 05:56:46,53
2021-01-01 05:56:47,67
2021-01-01 05:56:48,77
2021-01-01 05:56:49,41
2021-01-01 05:56:50,73
2021-01-01 05:56:51,58
2021-01-01 05:56:52,43
2021-01-01 05:56:53,97
2021-01-01 05:56:54,25
2021-01-01 05:56:55,22
2021-01-01 05:56:56,72
2021-01-01 05:56:57,7
2021-01-01 05:56:58,52
2021-01-01 05:56:59,13
2021-01-01 05:57:00,70
2021-01-01 05:57:01,6
2021-01-01 05:57:02,8
2021-01-01 05:57:03,2
2021-01-01 05:57:04,77
2021-01-01 05:57:05,16
2021-01-01 05:57:06,43
2021-01-01 05:57:07,85
2021-01-01 05:57:08,45
2021-01-01 05:57:09,89
2021-01-01 05:57:10,57
2021-01-01 05:57:11,27
2021-01-01 05:57:12,13
2021-01-01 05:57:13,8
2021-01-01 05:57:14,25
2021-01-01 05:57:15,1
2021-01-01 05:57:16,74
2021-01-01 05:57:17,80
2021-01-01 05:57:18,33
2021-01-01 05:57:19,18
2021-01-01 05:57:20,38
2021-01-01 05:57:21,81
2021-01-01 05:57:22,12
2021-01-01 05:57:23,4
2021-01-01 05:57:24,49
2021-01-01 05:57:25,22
2021-01-01 05:57:26,87
2021-01-01 05:57:27,28
2021-01-01 05:57:28,71
2021-01-01 05:57:29,25
2021-01-01 05:57:30,78
2021-01-01 05:57:31,56
2021-01-01 05:57:32,0
2021-01-01 05:57:33,27
2021-01-01 05:57:34,61
2021-01-01 05:57:35,46
2021-01-01 05:57:36,77
2021-01-01 05:57:37,97
2021-01-01 05:57:38,58
2021-01-01 05:57:39,30
2021-01-01 05:57:40,69
2021-01-01 05:57:41,48
2021-01-01 05:57:42,4
2021-01-01 05:57:43,30
2021-01-01 05:57:44,36
2021-01-01 05:57:45,78
2021-01-01 05:57:46,14
2021-01-01 05:57:47,51
2021-01-01 05:57:48,68
2021-01-01 05:57:49,91
2021-01-01 05:57:50,96
2021-01-01 05:57:51,10
2021-01-01 05:57:52,42
2021-01-01 05:57:53,69
2021-01-01 05:57:54,22
2021-01-01 05:57:55,39
2021-01-01 05:57:56,62
2021-01-01 05:57:57,1
2021-01-01 05:57:58,78
2021-01-01 05:57:59,86
2021-01-01 05:58:00,85
2021-01-01 05:58:01,72
2021-01-01 05:58:02,46
2021-01-01 05:58:03,29
2021-01-01 05:58:04,15
2021-01-01 05:58:05,58
2021-01-01 05:58:06,46
2021-01-01 05:58:07,29
2021-01-01 05:58:08,8
2021-01-01 05:58:09,64
2021-01-01 05:58:10,58
2021-01-01 05:58:11,63
2021-01-01 05:58:12,7
2021-01-01 05:58:13,51
2021-01-01 05:58:14,17
2021-01-01 05:58:15,90
2021-01-01 05:58:16,81
2021-01-01 05:58:17,95
2021-01-01 05:58:18,57
2021-01-01 05:58:19,48
2021-01-01 05:58:20,31
2021-01-01 05:58:21,47
2021-01-01 05:58:22,44
2021-01-01 05:58:23,53
2021-01-01 05:58:24,99
2021-01-01 05:58:25,99
2021-01-01 05:58:26,84
2021-01-01 05:58:27,45
2021-01-01 05:58:28,95
2021-01-01 05:58:29,30
2021-01-01 05:58:30,36
2021-01-01 05:58:31,15
2021-01-01 05:58:32,45
2021-01-01 05:58:33,45
2021-01-01 05:58:34,77
2021-01-01 05:58:35,87
2021-01-01 05:58:36,88
2021-01-01 05:58:37,60
2021-01-01 05:58:38,45
2021-01-01 05:58:39,50
2021-01-01 05:58:40,61
2021-01-01 05:58:41,34
2021-01-01 05:58:42,80
2021-01-01 05:58:43,41
2021-01-01 05:58:44,44
2021-01-01 05:58:45,67
2021-01-01 05:58:46,74
2021-01-01 05:58:47,46
2021-01-01 05:58:48,78
2021-01-01 05:58:49,29
2021-01-01 05:58:50,23
2021-01-01 05:58:51,65
2021-01-01 05:58:52,42
2021-01-01 05:58:53,33
2021-01-01 05:58:54,22
2021-01-01 05:58:55,60
2021-01-01 05:58:56,94
2021-01-01 05:58:57,36
2021-01-01 05:58:58,12
2021-01-01 05:58:59,96
2021-01-01 05:59:00,70
2021-01-01 05:59:01,95
2021-01-01 05:59:02,6
2021-01-01 05:59:03,41
2021-01-01 05:59:04,37
2021-01-01 05:59:05,51
2021-01-01 05:59:06,43
2021-01-01 05:59:07,63
2021-01-01 05:59:08,12
2021-01-01 05:59:09,87
2021-01-01 05:59:10,27
2021-01-01 05:59:11,95
2021-01-01 05:59:12,81
2021-01-01 05:59:13,97
2021-01-01 05:59:14,97
2021-01-01 05:59:15,0
2021-01-01 05:59:16,42
2021-01-01 05:59:17,41
2021-01-01 05:59:18,94
2021-01-01 05:59:19,49
2021-01-01 05:59:20,59
2021-01-01 05:59:21,0
2021-01-01 05:59:22,50
2021-01-01 05:59:23,15
2021-01-01 05:59:24,38
2021-01-01 05:59:25,14
2021-01-01 05:59:26,32
2021-01-01 05:59:27,86
2021-01-01 05:59:28,52
2021-01-01 05:59:29,97
2021-01-01 05:59:30,16
2021-01-01 05:59:31,88
2021-01-01 05:59:32,5
2021-01-01 05:59:33,30
2021-01-01 05:59:34,68
2021-01-01 05:59:35,39
2021-01-01 05:59:36,29
2021-01-01 05:59:37,68
2021-01-01 05:59:38,75
2021-01-01 05:59:39,6
2021-01-01 05:59:40,12
2021-01-01 05:59:41,3
2021-01-01 05:59:42,49
2021-01-01 05:59:43,2
2021-01-01 05:59:44,11
2021-01-01 05:59:45,64
2021-01-01 05:59:46,26
2021-01-01 05:59:47,49
2021-01-01 05:59:48,76
2021-01-01 05:59:49,16
2021-01-01 05:59:50,71
2021-01-01 05:59:51,31
2021-01-01 05:59:52,83
2021-01-01 05:59:53,50
2021-01-01 05:59:54,16
2021-01-01 05:59:55,33
2021-01-01 05:59:56,34
2021-01-01 05:59:57,98
2021-01-01 05:59:58,23
2021-01-01 05:59:59,53
2021-01-01 06:00:00,17
2021-01-01 06:00:01,49
2021-01-01 06:00:02,45
2021-01-01 06:00:03,47
2021-01-01 06:00:04,32
2021-01-01 06:00:05,86
2021-01-01 06:00:06,88
2021-01-01 06:00:07,26
2021-01-01 06:00:08,0
2021-01-01 06:00:09,84
2021-01-01 06:00:10,58
2021-01-01 06:00:11,9
2021-01-01 06:00:12,94
2021-01-01 06:00:13,24
2021-01-01 06:00:14,83
2021-01-01 06:00:15,56
2021-01-01 06:00:16,65
2021-01-01 06:00:17,14
2021-01-01 06:00:18,27
2021-01-01 06:00:19,12
2021-01-01 06:00:20,13
2021-01-01 06:00:21,65
2021-01-01 06:00:22,33
2021-01-01 06:00:23,98
2021-01-01 06:00:24,24
2021-01-01 06:00:25,53
2021-01-01 06:00:26,78
2021-01-01 06:00:27,11
2021-01-01 06:00:28,8
2021-01-01 06:00:29,30
2021-01-01 06:00:30,77
2021-01-01 06:00:31,92
2021-01-01 06:00:32,52
2021-01-01 06:00:33,42
2021-01-01 06:00:34,37
2021-01-01 06:00:35,41
2021-01-01 06:00:36,71
2021-01-01 06:00:37,47
2021-01-01 06:00:38,66
2021-01-01 06:00:39,65
2021-01-01 06:00:40,15
2021-01-01 06:00:41,82
2021-01-01 06:00:42,93
2021-01-01 06:00:43,15
2021-01-01 06:00:44,30
2021-01-01 06:00:45,57
2021-01-01 06:00:46,27
2021-01-01 06:00:47,3
2021-01-01 06:00:48,9
2021-01-01 06:00:49,50
2021-01-01 06:00:50,17
2021-01-01 06:00:51,46
2021-01-01 06:00:52,31
2021-01-01 06:00:53,29
2021-01-01 06:00:54,35
2021-01-01 06:00:55,8
2021-01-01 06:00:56,35
2021-01-01 06:00:57,28
2021-01-01 06:00:58,15
2021-01-01 06:00:59,91
2021-01-01 06:01:00,20
2021-01-01 06:01:01,63
2021-01-01 06:01:02,65
2021-01-01 06:01:03,58
2021-01-01 06:01:04,98
2021-01-01 06:01:05,27
2021-01-01 06:01:06,54
2021-01-01 06:01:07,99
2021-01-01 06:01:08,30
2021-01-01 06:01:09,32
2021-01-01 06:01:10,86
2021-01-01 06:01:11,59
2021-01-01 06:01:12,40
2021-01-01 06:01:13,80
2021-01-01 06:01:14,45
2021-01-01 06:01:15,48
2021-01-01 06:01:16,64
2021-01-01 06:01:17,41
2021-01-01 06:01:18,22
2021-01-01 06:01:19,26
2021-01-01 06:01:20,88
2021-01-01 06:01:21,31
2021-01-01 06:01:22,82
2021-01-01 06:01:23,87
2021-01-01 06:01:24,2
2021-01-01 06:01:25,59
2021-01-01 06:01:26,75
2021-01-01 06:01:27,98
2021-01-01 06:01:28,78
2021-01-01 06:01:29,16
2021-01-01 06:01:30,31
2021-01-01 06:01:31,6
2021-01-01 06:01:32,82
2021-01-01 06:01:33,70
2021-01-01 06:01:34,68
2021-01-01 06:01:35,57
2021-01-01 06:01:36,39
2021-01-01 06:01:37,84
2021-01-01 06:01:38,47
2021-01-01 06:01:39,50
2021-01-01 06:01:40,56
2021-01-01 06:01:41,70
2021-01-01 06:01:42,36
2021-01-01 06:01:43,86
2021-01-01 06:01:44,74
2021-01-01 06:01:45,73
2021-01-01 06:01:46,84
2021-01-01 06:01:47,54
2021-01-01 06:01:48,40
2021-01-01 06:01:49,96
2021-01-01 06:01:50,19
2021-01-01 06:01:51,32
2021-01-01 06:01:52,39
2021-01-01 06:01:53,98
2021-01-01 06:01:54,33
2021-01-01 06:01:55,61
2021-01-01 06:01:56,99
2021-01-01 06:01:57,90
2021-01-01 06:01:58,18
2021-01-01 06:01:59,42
2021-01-01 06:02:00,68
2021-01-01 06:02:01,62
2021-01-01 06:02:02,92
2021-01-01 06:02:03,9
2021-01-01 06:02:04,12
2021-01-01 06:02:05,92
2021-01-01 06:02:06,4
2021-01-01 06:02:07,57
2021-01-01 06:02:08,58
2021-01-01 06:02:09,75
2021-01-01 06:02:10,58
2021-01-01 06:02:11,76
2021-01-01 06:02:12,85
2021-01-01 06:02:13,14
2021-01-01 06:02:14,76
2021-01-01 06:02:15,0
2021-01-01 06:02:16,37
2021-01-01 06:02:17,52
2021-01-01 06:02:18,51
2021-01-01 06:02:19,0
2021-01-01 06:02:20,10
2021-01-01 06:02:21,57
2021-01-01 06:02:22,39
2021-01-01 06:02:23,85
2021-01-01 06:02:24,98
2021-01-01 06:02:25,59
2021-01-01 06:02:26,43
2021-01-01 06:02:27,5
2021-01-01 06:02:28,27
2021-01-01 06:02:29,30
2021-01-01 06:02:30,7
2021-01-01 06:02:31,4
2021-01-01 06:02:32,53
2021-01-01 06:02:33,16
2021-01-01 06:02:34,37
2021-01-01 06:02:35,8
2021-01-01 06:02:36,73
2021-01-01 06:02:37,83
2021-01-01 06:02:38,77
2021-01-01 06:02:39,13
2021-01-01 06:02:40,25
2021-01-01 06:02:41,92
2021-01-01 06:02:42,61
2021-01-01 06:02:43,90
2021-01-01 06:02:44,24
2021-01-01 06:02:45,79
2021-01-01 06:02:46,35
2021-01-01 06:02:47,97
2021-01-01 06:02:48,79
2021-01-01 06:02:49,32
2021-01-01 06:02:50,2
2021-01-01 06:02:51,86
2021-01-01 06:02:52,10
2021-01-01 06:02:53,57
2021-01-01 06:02:54,63
2021-01-01 06:02:55,17
2021-01-01 06:02:56,46
2021-01-01 06:02:57,43
2021-01-01 06:02:58,92
2021-01-01 06:02:59,58
2021-01-01 06:03:00,49
2021-01-01 06:03:01,68
2021-01-01 06:03:02,87
2021-01-01 06:03:03,28
2021-01-01 06:03:04,92
2021-01-01 06:03:05,89
2021-01-01 06:03:06,66
2021-01-01 06:03:07,1
2021-01-01 06:03:08,24
2021-01-01 06:03:09,18
2021-01-01 06:03:10,39
2021-01-01 06:03:11,1
2021-01-01 06:03:12,82
2021-01-01 06:03:13,64
2021-01-01 06:03:14,61
2021-01-01 06:03:15,90
2021-01-01 06:03:16,53
2021-01-01 06:03:17,44
2021-01-01 06:03:18,48
2021-01-01 06:03:19,98
2021-01-01 06:03:20,68
2021-01-01 06:03:21,37
2021-01-01 06:03:22,3
2021-01-01 06:03:23,16
2021-01-01 06:03:24,52
2021-01-01 06:03:25,84
2021-01-01 06:03:26,52
2021-01-01 06:03:27,30
2021-01-01 06:03:28,21
2021-01-01 06:03:29,10
2021-01-01 06:03:30,33
2021-01-01 06:03:31,14
2021-01-01 06:03:32,9
2021-01-01 06:03:33,95
2021-01-01 06:03:34,52
2021-01-01 06:03:35,47
2021-01-01 06:03:36,30
2021-01-01 06:03:37,36
2021-01-01 06:03:38,27
2021-01-01 06:03:39,30
2021-01-01 06:03:40,69
2021-01-01 06:03:41,13
2021-01-01 06:03:42,86
2021-01-01 06:03:43,15
2021-01-01 06:03:44,24
2021-01-01 06:03:45,38
2021-01-01 06:03:46,65
2021-01-01 06:03:47,37
2021-01-01 06:03:48,40
2021-01-01 06:03:49,97
2021-01-01 06:03:50,39
2021-01-01 06:03:51,63
2021-01-01 06:03:52,88
2021-01-01 06:03:53,99
2021-01-01 06:03:54,15
2021-01-01 06:03:55,81
2021-01-01 06:03:56,76
2021-01-01 06:03:57,58
2021-01-01 06:03:58,90
2021-01-01 06:03:59,97
2021-01-01 06:04:00,10
2021-01-01 06:04:01,0
2021-01-01 06:04:02,12
2021-01-01 06:04:03,29
2021-01-01 06:04:04,68
2021-01-01 06:04:05,17
2021-01-01 06:04:06,77
2021-01-01 06:04:07,12
2021-01-01 06:04:08,31
2021-01-01 06:04:09,70
2021-01-01 06:04:10,71
2021-01-01 06:04:11,49
2021-01-01 06:04:12,70
2021-01-01 06:04:13,79
2021-01-01 06:04:14,30
2021-01-01 06:04:15,50
2021-01-01 06:04:16,26
2021-01-01 06:04:17,59
2021-01-01 06:04:18,32
2021-01-01 06:04:19,52
2021-01-01 06:04:20,92
2021-01-01 06:04:21,71
2021-01-01 06:04:22,32
2021-01-01 06:04:23,40
2021-01-01 06:04:24,18
2021-01-01 06:04:25,84
2021-01-01 06:04:26,40
2021-01-01 06:04:27,84
2021-01-01 06:04:28,88
2021-01-01 06:04:29,41
2021-01-01 06:04:30,22
2021-01-01 06:04:31,74
2021-01-01 06:04:32,32
2021-01-01 06:04:33,19
2021-01-01 06:04:34,24
2021-01-01 06:04:35,89
2021-01-01 06:04:36,51
2021-01-01 06:04:37,11
2021-01-01 06:04:38,31
2021-01-01 06:04:39,32
2021-01-01 06:04:40,73
2021-01-01 06:04:41,67
2021-01-01 06:04:42,14
2021-01-01 06:04:43,50
2021-01-01 06:04:44,5
2021-01-01 06:04:45,90
2021-01-01 06:04:46,68
2021-01-01 06:04:47,68
2021-01-01 06:04:48,81
2021-01-01 06:04:49,91
2021-01-01 06:04:50,34
2021-01-01 06:04:51,85
2021-01-01 06:04:52,33
2021-01-01 06:04:53,62
2021-01-01 06:04:54,67
2021-01-01 06:04:55,17
2021-01-01 06:04:56,25
2021-01-01 06:04:57,85
2021-01-01 06:04:58,96
2021-01-01 06:04:59,60
2021-01-01 06:05:00,77
2021-01-01 06:05:01,94
2021-01-01 06:05:02,73
2021-01-01 06:05:03,87
2021-01-01 06:05:04,84
2021-01-01 06:05:05,47
2021-01-01 06:05:06,71
2021-01-01 06:05:07,95
2021-01-01 06:05:08,30
2021-01-01 06:05:09,33
2021-01-01 06:05:10,86
2021-01-01 06:05:11,88
2021-01-01 06:05:12,6
2021-01-01 06:05:13,82
2021-01-01 06:05:14,6
2021-01-01 06:05:15,46
2021-01-01 06:05:16,7
2021-01-01 06:05:17,77
2021-01-01 06:05:18,0
2021-01-01 06:05:19,76
2021-01-01 06:05:20,2
2021-01-01 06:05:21,52
2021-01-01 06:05:22,91
2021-01-01 06:05:23,37
2021-01-01 06:05:24,50
2021-01-01 06:05:25,14
2021-01-01 06:05:26,99
2021-01-01 06:05:27,66
2021-01-01 06:05:28,63
2021-01-01 06:05:29,67
2021-01-01 06:05:30,4
2021-01-01 06:05:31,89
2021-01-01 06:05:32,88
2021-01-01 06:05:33,9
2021-01-01 06:05:34,7
2021-01-01 06:05:35,11
2021-01-01 06:05:36,63
2021-01-01 06:05:37,58
2021-01-01 06:05:38,66
2021-01-01 06:05:39,90
2021-01-01 06:05:40,49
2021-01-01 06:05:41,22
2021-01-01 06:05:42,39
2021-01-01 06:05:43,96
2021-01-01 06:05:44,77
2021-01-01 06:05:45,86
2021-01-01 06:05:46,94
2021-01-01 06:05:47,76
2021-01-01 06:05:48,75
2021-01-01 06:05:49,98
2021-01-01 06:05:50,17
2021-01-01 06:05:51,20
2021-01-01 06:05:52,0
2021-01-01 06:05:53,37
2021-01-01 06:05:54,40
2021-01-01 06:05:55,41
2021-01-01 06:05:56,8
2021-01-01 06:05:57,22
2021-01-01 06:05:58,77
2021-01-01 06:05:59,10
2021-01-01 06:06:00,70
2021-01-01 06:06:01,30
2021-01-01 06:06:02,87
2021-01-01 06:06:03,25
2021-01-01 06:06:04,29
2021-01-01 06:06:05,33
2021-01-01 06:06:06,45
2021-01-01 06:06:07,68
2021-01-01 06:06:08,4
2021-01-01 06:06:09,60
2021-01-01 06:06:10,82
2021-01-01 06:06:11,37
2021-01-01 06:06:12,27
2021-01-01 06:06:13,25
2021-01-01 06:06:14,60
2021-01-01 06:06:15,22
2021-01-01 06:06:16,45
2021-01-01 06:06:17,29
2021-01-01 06:06:18,66
2021-01-01 06:06:19,91
2021-01-01 06:06:20,32
2021-01-01 06:06:21,2
2021-01-01 06:06:22,68
2021-01-01 06:06:23,82
2021-01-01 06:06:24,41
2021-01-01 06:06:25,61
2021-01-01 06:06:26,57
2021-01-01 06:06:27,56
2021-01-01 06:06:28,0
2021-01-01 06:06:29,72
2021-01-01 06:06:30,59
2021-01-01 06:06:31,68
2021-01-01 06:06:32,58
2021-01-01 06:06:33,45
2021-01-01 06:06:34,33
2021-01-01 06:06:35,96
2021-01-01 06:06:36,24
2021-01-01 06:06:37,41
2021-01-01 06:06:38,28
2021-01-01 06:06:39,24
2021-01-01 06:06:40,53
2021-01-01 06:06:41,72
2021-01-01 06:06:42,66
2021-01-01 06:06:43,14
2021-01-01 06:06:44,3
2021-01-01 06:06:45,37
2021-01-01 06:06:46,19
2021-01-01 06:06:47,22
2021-01-01 06:06:48,36
2021-01-01 06:06:49,61
2021-01-01 06:06:50,7
2021-01-01 06:06:51,36
2021-01-01 06:06:52,44
2021-01-01 06:06:53,96
2021-01-01 06:06:54,32
2021-01-01 06:06:55,6
2021-01-01 06:06:56,21
2021-01-01 06:06:57,4
2021-01-01 06:06:58,14
2021-01-01 06:06:59,20
2021-01-01 06:07:00,88
2021-01-01 06:07:01,16
2021-01-01 06:07:02,55
2021-01-01 06:07:03,49
2021-01-01 06:07:04,6
2021-01-01 06:07:05,49
2021-01-01 06:07:06,59
2021-01-01 06:07:07,82
2021-01-01 06:07:08,6
2021-01-01 06:07:09,39
2021-01-01 06:07:10,44
2021-01-01 06:07:11,58
